"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 4.35550032e-01 2.40884072e-01
  7.92405893e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  2.89905997e-01 1.36383424e-01 9.92169397e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.70515348e-01 4.74954290e-01
  6.24679169e+01 8.10000000e+01 5.40000000e+01 2.70000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.70515348e-01 4.74954290e-01
  6.24679169e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  3.46752584e-01 5.67057655e-01 6.83802913e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 5.65033562e-01 5.27144012e-01
  7.80862423e+01 8.10000000e+01 5.40000000e+01 0.00000000e+00
  5.40000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 1.86594391e-01 4.01827632e-01
  9.04027903e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  3.71876925e-01 1.77469937e-01 6.94613350e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.07498881e-01 4.82841093e-01
  2.80942528e+01 1.13400000e+03 7.56000000e+02 6.00000000e+00
  7.50000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.07498881e-01 4.82841093e-01
  2.80942528e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  4.06498751e-01 5.69550063e-01 5.56955590e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 5.27114096e-01 1.59044076e-01
  2.97758084e+01 1.13400000e+03 7.56000000e+02 0.00000000e+00
  5.40000000e+01]]","[[-1.11178982]
 [-1.11178982]
 [-1.11178982]
 [-1.11178982]]",-1.111789821795565
"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 3.27386570e-01 4.33208107e-01
  5.70293239e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  5.07262466e-01 4.88287115e-01 2.38037726e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 4.21993947e-01 5.56802361e-01
  6.64256618e+01 8.40000000e+01 5.60000000e+01 2.80000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 4.21993947e-01 5.56802361e-01
  6.64256618e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  4.04201693e-01 1.81533652e-01 9.11595078e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 5.95142752e-01 5.46795012e-01
  4.14611336e+01 8.40000000e+01 5.60000000e+01 0.00000000e+00
  5.60000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 3.41105813e-01 4.36079487e-01
  7.65520982e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  2.91029542e-01 3.05612547e-01 5.95500706e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 1.29332432e-01 5.70844150e-01
  8.66346187e+01 1.21800000e+03 8.12000000e+02 6.00000000e+00
  7.80000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 1.29332432e-01 5.70844150e-01
  8.66346187e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  5.74056348e-01 1.67340494e-01 3.79030229e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 1.15655089e-01 5.97667332e-01
  4.51268224e+01 1.21800000e+03 8.12000000e+02 0.00000000e+00
  5.60000000e+01]]","[[0.11014981]
 [0.11014981]
 [0.11014981]
 [0.11014981]]",0.11014981363676182
"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 2.29217496e-01 4.53618328e-01
  6.94192427e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  3.93890123e-01 4.78558026e-01 7.13222307e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.76514676e-01 4.21316880e-01
  3.41002792e+01 8.70000000e+01 5.80000000e+01 2.90000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.76514676e-01 4.21316880e-01
  3.41002792e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  2.24147332e-01 1.51307492e-01 3.17892304e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 5.28485723e-01 4.70368672e-01
  5.71588257e+01 8.70000000e+01 5.80000000e+01 0.00000000e+00
  5.80000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 1.64400406e-01 4.26515599e-01
  6.04249963e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  1.22070627e-01 5.88076996e-01 4.87326514e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 4.08174511e-01 2.87741307e-01
  3.45639488e+01 1.30500000e+03 8.70000000e+02 6.00000000e+00
  8.10000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 4.08174511e-01 2.87741307e-01
  3.45639488e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  1.03028528e-01 5.42912327e-01 3.58401682e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 1.66917674e-01 3.82323229e-01
  3.26101048e+01 1.30500000e+03 8.70000000e+02 0.00000000e+00
  5.80000000e+01]]","[[-0.90219141]
 [-0.90219141]
 [-0.90219141]
 [-0.90219141]]",-0.9021914102918722
"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [0],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 5.23241364e-01 5.86813929e-01
  2.30352386e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  4.64138445e-01 5.90623064e-01 5.49846263e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 3.61048148e-01 5.88037957e-01
  7.60357790e+01 9.00000000e+01 6.00000000e+01 3.00000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 3.61048148e-01 5.88037957e-01
  7.60357790e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  2.95047454e-01 5.01590411e-01 6.44718577e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 1.40733753e-01 2.18660098e-01
  9.29568284e+01 9.00000000e+01 6.00000000e+01 0.00000000e+00
  6.00000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 1.17415884e-01 3.22482806e-01
  5.63486510e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  1.03898999e-01 2.66500726e-01 2.98895887e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 4.15689830e-01 5.86762328e-01
  8.29695774e+01 1.39500000e+03 9.30000000e+02 7.00000000e+00
  8.30000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 4.15689830e-01 5.86762328e-01
  8.29695774e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  3.94527054e-01 1.06897761e-01 9.20583832e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 3.80365508e-01 4.87717268e-01
  3.56367833e+01 1.39500000e+03 9.30000000e+02 0.00000000e+00
  6.00000000e+01]]","[[-0.72378754]
 [-0.72378754]
 [-0.72378754]
 [-0.72378754]]",-0.7237875426683652
"[array([[1],
       [0],
       [0],
       [0]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 2.27572157e-01 3.52056604e-01
  4.70395275e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  4.86546512e-01 2.03780001e-01 8.84562650e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 5.25371509e-01 4.29980019e-01
  5.68792261e+01 9.30000000e+01 6.20000000e+01 3.10000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 5.25371509e-01 4.29980019e-01
  5.68792261e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  3.89047744e-01 4.24527884e-01 4.05713841e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 5.61252763e-01 1.41607668e-01
  6.69467771e+01 9.30000000e+01 6.20000000e+01 0.00000000e+00
  6.20000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 2.89882790e-01 1.17658619e-01
  5.09344176e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  2.30573250e-01 3.27531529e-01 9.45935110e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 3.81120026e-01 1.93025864e-01
  8.95948052e+01 1.48800000e+03 9.92000000e+02 7.00000000e+00
  8.60000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 3.81120026e-01 1.93025864e-01
  8.95948052e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  4.98110188e-01 3.36694093e-01 3.78546659e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 3.33402516e-01 5.67866099e-01
  3.23485496e+01 1.48800000e+03 9.92000000e+02 0.00000000e+00
  6.20000000e+01]]","[[-1.54277513]
 [-1.54277513]
 [-1.54277513]
 [-1.54277513]]",-1.5427751291286693
"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 3.74627080e-01 4.23278466e-01
  2.66391409e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  4.03393509e-01 4.18885784e-01 9.52045464e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.52598320e-01 3.14084679e-01
  5.87731436e+01 9.60000000e+01 6.40000000e+01 3.20000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.52598320e-01 3.14084679e-01
  5.87731436e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  2.89807775e-01 5.13085273e-01 9.46619543e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 1.58946017e-01 3.66123781e-01
  3.47004723e+01 9.60000000e+01 6.40000000e+01 0.00000000e+00
  6.40000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 3.24426980e-01 5.91414313e-01
  5.39406482e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  5.68086597e-01 5.18369076e-01 2.95259218e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 1.83263790e-01 2.37132463e-01
  7.27554792e+01 1.58400000e+03 1.05600000e+03 7.00000000e+00
  8.90000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 1.83263790e-01 2.37132463e-01
  7.27554792e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  4.10633047e-01 2.40605367e-01 5.05607672e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 1.24983520e-01 3.06303452e-01
  4.04212053e+01 1.58400000e+03 1.05600000e+03 0.00000000e+00
  6.40000000e+01]]","[[-0.13331467]
 [-0.13331467]
 [-0.13331467]
 [-0.13331467]]",-0.13331467062088698
"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [0],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 1.94422014e-01 5.28695417e-01
  4.78500470e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  2.73156741e-01 1.92938481e-01 8.30957462e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 4.58099375e-01 5.94795940e-01
  7.51626405e+01 9.90000000e+01 6.60000000e+01 3.30000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 4.58099375e-01 5.94795940e-01
  7.51626405e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  1.71390854e-01 2.52374275e-01 7.14357053e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 1.46425585e-01 2.44219587e-01
  3.77842467e+01 9.90000000e+01 6.60000000e+01 0.00000000e+00
  6.60000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 2.96090437e-01 5.87972602e-01
  5.72647883e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  1.85338251e-01 2.19445995e-01 8.26801638e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 3.44352164e-01 4.19223326e-01
  5.24357845e+01 1.68300000e+03 1.12200000e+03 8.00000000e+00
  9.10000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 3.44352164e-01 4.19223326e-01
  5.24357845e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  3.79289237e-01 2.92439364e-01 9.97449777e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 1.96068256e-01 5.67978789e-01
  6.89430212e+01 1.68300000e+03 1.12200000e+03 0.00000000e+00
  6.60000000e+01]]","[[-1.26619305]
 [-1.26619305]
 [-1.26619305]
 [-1.26619305]]",-1.2661930487670303
"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 1.07678933e-01 2.11072927e-01
  6.40666452e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  5.25935105e-01 1.94682373e-01 4.52952958e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 1.59474927e-01 4.21375159e-01
  6.47275039e+01 1.02000000e+02 6.80000000e+01 3.40000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 1.59474927e-01 4.21375159e-01
  6.47275039e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  1.07103631e-01 3.64998015e-01 9.42072279e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 2.34094885e-01 4.36354372e-01
  2.26005050e+01 1.02000000e+02 6.80000000e+01 0.00000000e+00
  6.80000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 5.77325848e-01 4.33725840e-01
  7.55585442e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  2.20294349e-01 3.51825602e-01 8.91924864e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.81203139e-01 4.01663512e-01
  6.79231658e+01 1.78500000e+03 1.19000000e+03 8.00000000e+00
  9.40000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.81203139e-01 4.01663512e-01
  6.79231658e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  1.32070579e-01 2.27152226e-01 2.11421656e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 2.55822365e-01 3.01168475e-01
  9.86455434e+01 1.78500000e+03 1.19000000e+03 0.00000000e+00
  6.80000000e+01]]","[[-0.29812461]
 [-0.29812461]
 [-0.29812461]
 [-0.29812461]]",-0.2981246112766179
"[array([[1],
       [0],
       [0],
       [0]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 5.35023086e-01 1.71111056e-01
  4.80987877e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  1.35321601e-01 3.25513413e-01 6.97861520e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 4.93296775e-01 1.11050586e-01
  7.78542012e+01 1.05000000e+02 7.00000000e+01 3.50000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 4.93296775e-01 1.11050586e-01
  7.78542012e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  3.94958047e-01 3.35922708e-01 9.37925863e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 3.58144905e-01 3.97145526e-01
  4.08685699e+01 1.05000000e+02 7.00000000e+01 0.00000000e+00
  7.00000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 5.20789661e-01 2.94346448e-01
  8.09918976e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  5.88972230e-01 1.73832022e-01 7.41828623e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.19124065e-01 5.35110397e-01
  6.93416821e+01 1.89000000e+03 1.26000000e+03 8.00000000e+00
  9.70000000e+01]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.19124065e-01 5.35110397e-01
  6.93416821e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  2.71804946e-01 3.16415234e-01 9.69072902e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 2.07912174e-01 5.98569625e-01
  8.69161350e+01 1.89000000e+03 1.26000000e+03 0.00000000e+00
  7.00000000e+01]]","[[-0.23379013]
 [-0.23379013]
 [-0.23379013]
 [-0.23379013]]",-0.2337901263857736
"[array([[1],
       [0],
       [1],
       [0]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 5.10217558e-01 1.82880736e-01
  8.20737564e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  1.48108722e-01 2.71556943e-01 4.42395965e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.55677225e-01 4.03068765e-01
  7.38433660e+01 1.08000000e+02 7.20000000e+01 3.60000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.55677225e-01 4.03068765e-01
  7.38433660e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  2.81279165e-01 5.47615174e-01 3.71813757e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 5.81326390e-01 1.98022414e-01
  3.41907157e+01 1.08000000e+02 7.20000000e+01 0.00000000e+00
  7.20000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 2.06547679e-01 4.77001236e-01
  9.56548498e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  2.61796934e-01 1.83612785e-01 9.60459771e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 1.78060377e-01 5.90418941e-01
  2.72818433e+01 1.99800000e+03 1.33200000e+03 8.00000000e+00
  1.00000000e+02]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 1.78060377e-01 5.90418941e-01
  2.72818433e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  1.90042695e-01 3.80570408e-01 6.05763732e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 1.06188542e-01 5.08227673e-01
  5.29880592e+01 1.99800000e+03 1.33200000e+03 0.00000000e+00
  7.20000000e+01]]","[[-0.37991193]
 [-0.37991193]
 [-0.37991193]
 [-0.37991193]]",-0.37991193426218545
"[array([[1],
       [0],
       [0],
       [0]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 2.31248409e-01 4.84844755e-01
  8.65919744e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  4.36126039e-01 1.20826879e-01 5.59537780e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.82835586e-01 4.24394068e-01
  7.63982963e+01 1.11000000e+02 7.40000000e+01 3.70000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 2.82835586e-01 4.24394068e-01
  7.63982963e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  1.75071463e-01 2.12199193e-01 9.11658014e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 5.21136143e-01 5.76095889e-01
  6.76912641e+01 1.11000000e+02 7.40000000e+01 0.00000000e+00
  7.40000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 2.98361525e-01 4.24887426e-01
  5.12822516e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  3.16842300e-01 2.78280438e-01 4.90032128e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.75880391e-01 4.94759297e-01
  4.68064742e+01 2.10900000e+03 1.40600000e+03 8.00000000e+00
  1.03000000e+02]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 5.75880391e-01 4.94759297e-01
  4.68064742e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  1.14170695e-01 4.13941080e-01 9.04081392e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 2.42775237e-01 4.02020964e-01
  8.26382897e+01 2.10900000e+03 1.40600000e+03 0.00000000e+00
  7.40000000e+01]]","[[0.1664637]
 [0.1664637]
 [0.1664637]
 [0.1664637]]",0.16646370421389026
"[array([[1],
       [0],
       [0],
       [1]], dtype=int64), array([[0],
       [0],
       [1],
       [1]], dtype=int64), array([[1],
       [1],
       [1],
       [1]], dtype=int64), array([[0],
       [1],
       [1],
       [1]], dtype=int64)]","[[1.00000000e+02 0.00000000e+00 5.00000000e+01 1.00000000e+01
  0.00000000e+00 0.00000000e+00 5.60437029e-01 4.05897022e-01
  9.47119323e+01 6.00000000e+01 0.00000000e+00 0.00000000e+00
  5.21580118e-01 3.46521129e-01 2.96821512e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 5.68278228e-01 4.34341212e-01
  7.62193676e+01 1.14000000e+02 7.60000000e+01 3.80000000e+01
  0.00000000e+00]
 [2.00000000e+02 0.00000000e+00 5.00000000e+01 1.10000000e+02
  0.00000000e+00 0.00000000e+00 5.68278228e-01 4.34341212e-01
  7.62193676e+01 1.60000000e+02 0.00000000e+00 0.00000000e+00
  1.46883420e-01 1.65906709e-01 4.89529661e+01 2.10000000e+02
  0.00000000e+00 0.00000000e+00 2.29451719e-01 2.18389995e-01
  9.45053174e+01 1.14000000e+02 7.60000000e+01 0.00000000e+00
  7.60000000e+01]
 [3.00000000e+02 0.00000000e+00 5.00000000e+01 2.60000000e+02
  0.00000000e+00 0.00000000e+00 4.74227062e-01 2.52442540e-01
  3.48142091e+01 3.10000000e+02 0.00000000e+00 0.00000000e+00
  2.31897505e-01 3.88307210e-01 9.31496442e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 2.97569332e-01 2.98041491e-01
  5.46629724e+01 2.22300000e+03 1.48200000e+03 8.00000000e+00
  1.06000000e+02]
 [4.00000000e+02 0.00000000e+00 5.00000000e+01 3.60000000e+02
  0.00000000e+00 0.00000000e+00 2.97569332e-01 2.98041491e-01
  5.46629724e+01 4.10000000e+02 0.00000000e+00 0.00000000e+00
  5.90112978e-01 1.11096481e-01 9.95451471e+01 4.60000000e+02
  0.00000000e+00 0.00000000e+00 3.42590362e-01 5.13900644e-01
  6.31281865e+01 2.22300000e+03 1.48200000e+03 0.00000000e+00
  7.60000000e+01]]","[[-0.78026472]
 [-0.78026472]
 [-0.78026472]
 [-0.78026472]]",-0.7802647222249947
